price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
199000,33172,Bratislava III Rača,Cyprichova,60,4/4,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,tehla,,
94000,21362,Malacky,Stupavská,44,2/2,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,panel,,
575000,41072,Bratislava I Staré Mesto,Grösslingova,140,1/5,True,čiastočná rekonštrukcia,,5 izbový byt a viac,predaj,True,False,tehla,,
2223550,91882,Bratislava I Staré Mesto,Na Štyridsiatku,242,3/4,True,novostavba,Novostavba,5 izbový byt a viac,predaj,False,False,zmiešaný,,
254900,36942,Bratislava I Staré Mesto,Obchodná,69,1/2,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
,,Bratislava I Staré Mesto,,175,3/4,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,tehla,,
169000,60362,Bratislava III Nové Mesto,Račianska,28,5/0,True,novostavba,Novostavba,1 izbový byt,predaj,True,False,,,
285000,52252,Bratislava I Staré Mesto,Námestie 1. mája,54,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
299900,30162,Bratislava IV Záhorská Bystrica,Československých t,99,1/2,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,zateplená,,
299000,29822,Bratislava IV Záhorská Bystrica,Československých tankistov,100,2/2,False,novostavba,Novostavba,4 izbový byt,predaj,True,False,tehla,,
194900,21182,Hviezdoslavov,Rumančeková,92,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,,
164900,29982,Bratislava II Ružinov,Hrachová,55,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,,
,,Bratislava II Ružinov,,65,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
154900,20652,Nitra,,75,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
174900,23322,Nitra,,75,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
145999,17382,Nitra,,84,7/0,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
,,Nitra,,100,5/0,True,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
124900,19522,Nitra,,64,11/12,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
95500,19902,Nitra,,48,0/7,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
119900,18732,Nitra,,64,2/5,True,pôvodný,,3 izbový byt,predaj,False,False,panel,,
,,Nitra,,73,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
148000,30832,Bratislava II Vrakuňa,Kríková,48,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
125000,15432,Dunajská Streda,Námestie SNP,81,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
160000,42112,Bratislava V Petržalka,Medveďovej,38,5/12,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,panel,,
138000,29362,Pezinok,slovensky grob,47,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
138000,29362,Pezinok,SLOVENSKY GROB,47,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
116000,62302,Bratislava V Petržalka,Antolská,18,,False,novostavba,Novostavba,Garsónka,predaj,False,False,,,
223000,38342,Bratislava II Ružinov,Rezedová,58,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
275000,31982,Bratislava V Petržalka,Ambroseho,86,,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
70000,12732,Rimavská Sobota,,55,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
279000,47292,Bratislava II Ružinov časť Nivy,Plynárenská,59,3/27,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,železobetón,,
178000,46842,Bratislava V Petržalka,Šintavská,38,3/7,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,True,,,
289000,51612,Bratislava I Staré Mesto,Sládkovičova,56,2/3,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
345000,42072,Bratislava II Ružinov,Krížna,82,4/5,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
345000,42072,Bratislava I Staré Mesto,Krížna,82,4/5,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
244900,28152,Bratislava II Ružinov,Staré záhrady,87,1/4,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
135000,50002,Bratislava IV Dúbravka,Pod záhradami,27,3/11,True,kompletná rekonštrukcia,,Garsónka,predaj,False,True,,,
244900,28152,Bratislava II Ružinov,Staré záhrady,87,1/4,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
190000,33332,Bratislava II Ružinov,Sklenárova,57,1/6,True,pôvodný,,2 izbový byt,predaj,False,True,panel,,
140000,28572,Senec,Kysucká,49,1/4,True,pôvodný,,2 izbový byt,predaj,False,True,,,
239000,29882,Bratislava IV Devínska Nová Ves,Milana Marečka,80,3/8,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
239000,29882,Bratislava IV Devínska Nová Ves,Milana Marečka,80,3/8,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,panel,,
207900,27722,Bratislava IV Devínska Nová Ves,Jána Smreka,75,7/12,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
225000,26472,Bratislava IV Devínska Nová Ves,Jána Smreka,85,3/12,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,panel,,
225000,26472,Bratislava IV Devínska Nová Ves,Jána Smreka,85,3/12,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
166600,35452,Bratislava IV Dúbravka,centrum,47,1/3,True,novostavba,Novostavba,1 izbový byt,predaj,False,False,zateplená,,
166600,35452,Bratislava IV Lamač,Malokarpatské námestie,47,1/3,True,novostavba,Novostavba,1 izbový byt,predaj,False,False,zateplená,,
349000,37132,Bratislava III Rača,Kadnárova,94,7/8,True,novostavba,Novostavba,3 izbový byt,predaj,True,True,skelet,,
260000,40632,Bratislava V Petržalka,Žltá,64,1/5,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
260000,40632,Bratislava V Petržalka,Žltá,64,1/5,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
240000,40002,Bratislava I Staré Mesto,Námestie Martina Benku,60,2/7,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
4990000,601202,Kladno časť Kladno,Mládežnická,83,6/6,True,pôvodný,,Apartmán,predaj,True,True,panel,83,
,,Ostrava časť Moravská Ostrava,Nádražní,35,4/5,False,pôvodný,,Dvojgarsónka,predaj,False,False,tehla,35,
94990,19002,Zvolen,,50,2/0,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
499000,58712,Bratislava I Staré Mesto,Hviezdoslavovo námestie,85,5/5,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,tehla,,
499000,58712,Bratislava I Staré Mesto,Hviezdoslavovo námestie,85,5/5,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,tehla,,
,,Podbrezová,Kolkáreň,58,,False,pôvodný,,2 izbový byt,predaj,True,True,,,
155500,25492,Banská Bystrica,,61,8/12,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,zateplená,,
135000,19292,Zvolen,Pod Dráhami,70,2/0,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,tehla,,
166000,24412,Banská Bystrica časť Fončorda,Družby,68,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
,,Zvolen,Lieskovská cesta,50,2/0,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
190000,27542,Banská Bystrica časť Belveder,Belveder,69,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
143000,22342,Zvolen časť Sekier,Generála Asmolova,64,3/5,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
175000,21082,Banská Bystrica,Poľná,83,3/8,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,zateplená,,
115000,27382,Banská Bystrica,THK,42,1/9,True,pôvodný,,1 izbový byt,predaj,False,True,,,
212900,25962,Banská Bystrica,Moskovská,82,5/0,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,True,zateplená,,
110000,25582,Zvolen,Alexyho,43,1/0,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
,,Komárno,Sústružnícka,64,1/4,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,True,,,
340000,68002,Spojené arabské emiráty,Dubaj,50,,False,vo výstavbe,,Apartmán,predaj,False,False,,,
215000,43002,Spojené arabské emiráty,Dubaj,50,,False,vo výstavbe,,Apartmán,predaj,False,False,,,
160000,44442,Spojené arabské emiráty,Dubaj,36,,False,vo výstavbe,,Apartmán,predaj,False,False,,,
296000,47742,Banská Bystrica časť Belveder,Kláry Jarunkovej,62,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
80000,21922,Banská Bystrica,Majerská Cesta,36,2/6,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
145000,20422,Zvolen,K. Šmidkého,71,1/0,False,pôvodný,,3 izbový byt,predaj,False,True,,,
153000,38612,Malachov,Ortútska cesta,39,3/0,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
185000,25692,Španielsko,Orihuela Costa,72,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
187000,24612,Španielsko,Ciudad quesada,76,,False,vo výstavbe,,Apartmán,predaj,False,False,,,
119000,18312,Španielsko,Torrevieja,65,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
60000,20002,Banská Bystrica,Majerská Cesta,30,,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
129000,1290002,Španielsko,nezadaná,1,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
115000,1150002,Španielsko,nezadaná,1,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
139900,13722,Španielsko,nezadaná,102,,False,kompletná rekonštrukcia,,Apartmán,predaj,False,False,,,
95900,959002,Španielsko,nezadaná,1,,False,čiastočná rekonštrukcia,,Apartmán,predaj,False,False,,,
93000,11632,Španielsko,nezadaná,80,,False,pôvodný,,Apartmán,predaj,False,False,,,
159900,15992,Španielsko,nezadaná,100,,False,kompletná rekonštrukcia,,Apartmán,predaj,False,False,,,
298000,41772,Bratislava I Staré Mesto,Tolstého,71,2/4,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
298000,41772,Bratislava I Staré Mesto,Tolstého,71,2/5,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
168000,30552,Košice I Sever,,55,4/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
315000,34882,Bratislava I Staré Mesto,Slávičie údolie,90,9/9,True,pôvodný,,3 izbový byt,predaj,False,True,tehla,,
136000,24732,Modra,,55,1/4,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,zmiešaný,,
214900,27912,Bratislava IV Dúbravka,Klimkovičova,77,2/4,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,,,
215000,30712,Košice I Staré Mesto - Centrum,Tatranská,70,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
99990,41662,Košice IV Nad Jazerom,Amurská,24,,False,kompletná rekonštrukcia,,Garsónka,predaj,False,False,,,
199900,31232,Košice I Staré Mesto - Centrum časť Kuzmányho sídlisko,Námestie L. Novomeského,64,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
199900,36352,Košice II Západ - Terasa časť Luník II,Kysucká,55,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
159990,29632,Košice I Sever,Slovenskej jednoty,54,6/6,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
,,Spišská Nová Ves časť Západ,Duklianska,65,8/0,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
258000,30712,Dunajská Lužná časť Nové Košariská,Malinová,84,1/2,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,,
279000,29822,Bratislava IV Záhorská Bystrica,Štefana Majera,93,1/3,True,novostavba,Novostavba,3 izbový byt,predaj,True,False,zmiešaný,,
239000,17572,Stupava,Budovateľská,136,6/0,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,,,
76000,19002,Bratislava II Vrakuňa,Stavbárska,40,7/10,True,kompletná rekonštrukcia,,Dvojgarsónka,predaj,False,False,panel,,
239000,17612,Stupava,Budovateľská,135,5/6,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,tehla,,
175000,38342,Senec,Dlhá,45,0/3,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
239000,17612,Stupava,,135,5/6,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,tehla,,
,,Bratislava I Staré Mesto,Laurinská,55,2/0,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,57,
347823,32632,Chorvátsko,,106,4/0,False,novostavba,Novostavba,Apartmán,predaj,False,False,tehla,171,
499900,38452,Chorvátsko,Mandre,130,2/0,False,novostavba,Novostavba,4 izbový byt,predaj,True,False,zmiešaný,130,
599900,32292,Chorvátsko,Pag,185,,False,novostavba,Novostavba,5 izbový byt a viac,predaj,True,False,zmiešaný,224,
399990,34152,Chorvátsko,,117,2/0,False,novostavba,Novostavba,Apartmán,predaj,False,False,zmiešaný,117,
411920,34252,Chorvátsko,Povljana,120,2/0,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,120,
567760,50472,Chorvátsko,Povljana,112,,False,novostavba,Novostavba,Apartmán,predaj,False,False,tehla,374,
129900,18562,Dubnica nad Váhom,Partizánska,70,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
160000,25182,Senec,Pribinova,63,2/5,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
140000,39842,Senec,,35,2/5,True,novostavba,Novostavba,1 izbový byt,predaj,True,False,tehla,,
170000,26152,Senec,,65,1/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
193800,29192,Trnava,Starohájska,66,6/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
144990,17472,Žilina,,83,1/6,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,panel,,
105000,15842,Topoľčianky,,66,2/0,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
115000,17162,Nové Mesto nad Váhom,,67,1/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
175000,26922,Senec,,65,2/2,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
219000,36632,Bratislava II Ružinov,Mierová,59,2/8,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,panel,,
126000,20662,Nitra časť Párovce,Janka Kráľa,61,1/4,True,pôvodný,,2 izbový byt,predaj,False,True,panel,,
144990,17472,Rajec,,83,1/6,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,panel,,
145000,18592,Nitra časť Mlynárce,Viničky,78,3/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
113900,31642,Bratislava II Podunajské Biskupice,Dudvážska,36,1/0,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,True,panel,,
255000,27722,Bratislava II Vrakuňa,,92,4/0,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,tehla,,
110000,15492,Banská Bystrica,,71,3/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
208000,31662,Bratislava V Petržalka,,65,9/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
179000,28102,Banská Bystrica,,63,10/11,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
159990,27582,Hrubá Borša,,58,2/4,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
208000,45222,Bratislava II Ružinov,,46,3/4,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
140000,18922,Piešťany,Mateja Bela,74,2/8,True,pôvodný,,3 izbový byt,predaj,True,True,panel,,
124000,18242,Skalica,,68,0/4,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,True,tehla,,
155600,40702,Bratislava I Staré Mesto,,38,,False,pôvodný,,1 izbový byt,predaj,False,True,tehla,,
129900,34182,Bratislava IV Dúbravka,Galbavého,38,6/13,True,pôvodný,,1 izbový byt,predaj,False,False,panel,,
235520,28482,Bratislava IV Dúbravka,Cabanova,82,8/8,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,panel,,
369000,38932,Bratislava III Nové Mesto,Trnavská cesta,94,4/0,True,pôvodný,,3 izbový byt,predaj,True,True,tehla,,
250000,36762,Most pri Bratislave,,68,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,,
467777,41032,Bratislava I Staré Mesto,Podjavorinskej,114,2/4,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
169900,32492,Banská Bystrica,,52,6/7,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,panel,,
174900,25722,Banská Bystrica,Moskovská,68,4/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
254990,24062,Banská Bystrica,Trieda SNP,106,1/4,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,False,False,tehla,,
110000,15492,Podbrezová,,71,3/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
,,Miloslavov,,42,2/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
189900,25662,Pezinok,,74,10/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
149800,55362,Bratislava III Nové Mesto,Kukučínova,27,3/0,False,kompletná rekonštrukcia,,Garsónka,predaj,False,True,panel,,
224900,32702,Bratislava V Petržalka časť Lúky,,68,12/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
288700,53462,Bratislava V Petržalka,,54,1/7,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,tehla,,
150000,27782,Košice IV Juh,,54,4/4,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
123400,21842,Nitra časť Párovce,Párovská,56,2/4,False,pôvodný,,2 izbový byt,predaj,True,True,panel,,
96000,11852,Bánovce nad Bebravou,,81,1/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
,,Banská Bystrica,,72,6/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
139000,33902,Liptovský Ján,,41,3/4,False,novostavba,Novostavba,Apartmán,predaj,True,False,tehla,,
246000,24602,Senec,,100,2/0,False,novostavba,Novostavba,3 izbový byt,predaj,True,True,tehla,,
225000,30172,Bratislava V Petržalka,,74,9/12,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
130000,17812,Nové Zámky,SNP,73,4/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
235520,31342,Bratislava IV Dúbravka,Homolova,75,2/5,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,panel,,
245000,37692,Bratislava II Ružinov,Solivarská,65,3/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
99000,13752,Prievidza,,72,3/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
139990,38892,Bratislava V Petržalka časť Lúky,Jasovská,36,2/12,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,True,panel,,
195000,20152,Dunajská Lužná,Pekárenská,96,4/0,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
276000,33012,Bratislava II Ružinov,Rumančeková,83,5/5,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,,
56800,14562,Krupina,M. R. Štefánika,39,3/3,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,tehla,,
125000,20292,Ružomberok časť Kľačno,Smreková,61,9/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
224900,30582,Bratislava IV Karlova Ves časť Dlhé diely,Beniakova,73,10/12,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
